Level,Name,Option,Coin Address,PopTracker Group,Logic,Easy Skip,Hard Skip,Insane Skip,Misc
Airport Infiltration,Airport Infiltration - Starting Room - Vulture - Coin,Coinsanity,0x0C3802,Starting Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - C.Belt Room - Vulture #1 - Coin,Coinsanity,0x0C389A,Conveyor Belt Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - C.Belt Room - Snake - Coin,Coinsanity,0x0C39CA,Conveyor Belt Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - C.Belt Room - Gunman #1 - Coin,Coinsanity,0x0C3932,Conveyor Belt Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - C.Belt Room - Gunman #2 - Coin,Coinsanity,0x0C3B92,Conveyor Belt Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - C.Belt Room - Gunman #3 - Coin,Coinsanity,0x0C3C2A,Conveyor Belt Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - Airplane Room - Gunman #1 - Coin,Coinsanity,0x0C3FBA,Airplane Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - Airplane Room - Gunman #2 - Coin,Coinsanity,0x0C3F22,Airplane Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - Airplane Room - Gunman #3 - Coin,Coinsanity,0x0C3E8A,Airplane Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - Luggage Room - Vulture #1 - Coin,Coinsanity,0x0C3A62,Luggage Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - Luggage Room - Vulture #2 - Coin,Coinsanity,0x0C3AFA,Luggage Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - Starting Room - 2nd Conveyor Belt - Coin,Coinsanity,0x0C74D8,Starting Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - Starting Room - 3rd Conveyor Belt #1 - Coin,Coinsanity,0x0C74A8,Starting Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - Starting Room - 3rd Conveyor Belt #2 - Coin,Coinsanity,0x0C7528,Starting Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - C.Belt Room - Entry Conveyor Belt - Coin,Coinsanity,0x0C7538,Conveyor Belt Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - Starting Room - Near Hamm - Coin,Coinsanity,0x0C7478,Starting Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - Starting Room - 1st X-Ray - Coin,Coinsanity,0x0C7488,Starting Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - Starting Room - 2nd X-Ray - Coin,Coinsanity,0x0C74B8,Starting Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - Starting Room - 3rd X-Ray - Coin,Coinsanity,0x0C74C8,Starting Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - C.Belt Room - Under Entry Conveyor Belt - Coin,Coinsanity,0x0C7548,Conveyor Belt Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - Luggage Room - SE Corner - Coin,Coinsanity,0x0C7748,Luggage Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - Luggage Room - By Metal Doors - Coin,Coinsanity,0x0C7788,Luggage Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - Luggage Room - Canadian Cargo - Coin,Coinsanity,0x0C7778,Luggage Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - Luggage Room - Lower East Suitcase - Coin,Coinsanity,0x0C7768,Luggage Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - C.Belt Room - Near Airplane Room - Coin,Coinsanity,0x0C7628,Conveyor Belt Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - Airplane Room - NW Corner - Coin,Coinsanity,0x0C7638,Airplane Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - Airplane Room - Oil Spill near NW - Coin,Coinsanity,0x0C7648,Airplane Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - Airplane Room - Oil Spill near Green Laser - Coin,Coinsanity,0x0C7658,Airplane Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - Airplane Room - Snake #1 - Coin,Coinsanity,0x0C4052,Airplane Room,Stomp and Double Jump and Pole Vault and Ledge Grab,,Double Jump and Stomp and Ledge Grab,,
Airport Infiltration,Airport Infiltration - Airplane Room - Snake #2 - Coin,Coinsanity,0x0C40EA,Airplane Room,Stomp and Double Jump and Pole Vault and Ledge Grab,,Double Jump and Stomp and Ledge Grab,,
Airport Infiltration,Airport Infiltration - Airplane Room - Pushable Wheel - Coin,Coinsanity,0x0C7688,Airplane Room,Stomp and Double Jump and Pole Vault and Ledge Grab,,Double Jump and Stomp and Ledge Grab,,
Airport Infiltration,Airport Infiltration - Airplane Room - 1st Wing Seesaw - Coin,Coinsanity,0x0C7698,Airplane Room,Stomp and Double Jump and Pole Vault and Ledge Grab,,Double Jump and Stomp and Ledge Grab,,
Airport Infiltration,Airport Infiltration - Airplane Room - 2nd Wing Seesaw - Coin,Coinsanity,0x0C76B8,Airplane Room,Stomp and Double Jump and Pole Vault and Ledge Grab,,Double Jump and Stomp and Ledge Grab,,
Airport Infiltration,Airport Infiltration - Airplane Room - Lower Red Tail Wing - Coin,Coinsanity,0x0C76D8,Airplane Room,Stomp and Double Jump and Pole Vault and Ledge Grab,,Double Jump and Stomp and Ledge Grab,,
Airport Infiltration,Airport Infiltration - Airplane Room - Upper Red Tail Wing #1 - Coin,Coinsanity,0x0C76E8,Airplane Room,Stomp and Double Jump and Pole Vault and Ledge Grab,,Double Jump and Stomp and Ledge Grab,,
Airport Infiltration,Airport Infiltration - Airplane Room - Upper Red Tail Wing #2 - Coin,Coinsanity,0x0C7668,Airplane Room,Stomp and Double Jump and Pole Vault and Ledge Grab,,Double Jump and Stomp and Ledge Grab,,
Airport Infiltration,Airport Infiltration - Airplane Room - East Scaffolding - Coin,Coinsanity,0x0C76F8,Airplane Room,Stomp and Double Jump and Pole Vault and Ledge Grab,,Double Jump and Stomp and Ledge Grab,,
Airport Infiltration,Airport Infiltration - Airplane Room - East Scaffolding Steps - Coin,Coinsanity,0x0C7708,Airplane Room,Stomp and Double Jump and Pole Vault and Ledge Grab,,Double Jump and Stomp and Ledge Grab,,
Airport Infiltration,Airport Infiltration - Airplane Room - Platform by Cockpit - Coin,Coinsanity,0x0C7738,Airplane Room,Stomp and Double Jump and Pole Vault and Ledge Grab,,Double Jump and Stomp and Ledge Grab,,
Airport Infiltration,Airport Infiltration - Airplane Room - Snake #3 - Coin,Coinsanity,0x0C4182,Airplane Room,Stomp and Double Jump and Pole Vault and Ledge Grab and Pole Climb,,Double Jump and Stomp and Ledge Grab and Pole Climb,,
Airport Infiltration,Airport Infiltration - Airplane Room - West Scaffolding Steps - Coin,Coinsanity,0x0C7728,Airplane Room,Stomp and Double Jump and Pole Vault and Ledge Grab and Pole Climb,,Double Jump and Stomp and Ledge Grab and Pole Climb,,
Airport Infiltration,Airport Infiltration - Airplane Room - Scaffolding over Passenger - Coin,Coinsanity,0x0C76A8,Airplane Room,Stomp and Double Jump and Pole Vault and Ledge Grab and Pole Climb,,Double Jump and Stomp and Ledge Grab and Pole Climb,,
Airport Infiltration,Airport Infiltration - Airplane Room - NE Corner - Coin,Coinsanity,0x0C76C8,Airplane Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - Airplane Room - Near SE Corner - Coin,Coinsanity,0x0C7678,Airplane Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - C.Belt Room - 2nd Floor Belt #1 - Coin,Coinsanity,0x0C7558,Conveyor Belt Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - C.Belt Room - 2nd Floor Belt #2 - Coin,Coinsanity,0x0C7568,Conveyor Belt Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - C.Belt Room - 2nd Floor Belt #3 - Coin,Coinsanity,0x0C7578,Conveyor Belt Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - C.Belt Room - 3rd Floor Belts #1 - Coin,Coinsanity,0x0C75F8,Conveyor Belt Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - C.Belt Room - 3rd Floor Belts #2 - Coin,Coinsanity,0x0C75E8,Conveyor Belt Room,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Airport Infiltration - C.Belt Room - Gunman #4 - Coin,Coinsanity,0x0C3CC2,Conveyor Belt Room,Stomp and Double Jump and Pole Vault and Pole Climb,,Double Jump and Stomp and Pole Climb,,
Airport Infiltration,Airport Infiltration - C.Belt Room - Gunman #5 - Coin,Coinsanity,0x0C3DF2,Conveyor Belt Room,Stomp and Double Jump and Pole Vault and Pole Climb,,Double Jump and Stomp and Pole Climb,,
Airport Infiltration,Airport Infiltration - C.Belt Room - Vulture #2 - Coin,Coinsanity,0x0C3D5A,Conveyor Belt Room,Stomp and Double Jump and Pole Vault and Pole Climb,,Double Jump and Stomp and Pole Climb,,
Airport Infiltration,Airport Infiltration - C.Belt Room - 4th Floor Belts #1 - Coin,Coinsanity,0x0C7588,Conveyor Belt Room,Stomp and Double Jump and Pole Vault and Pole Climb,,Double Jump and Stomp and Pole Climb,,
Airport Infiltration,Airport Infiltration - C.Belt Room - 4th Floor Belts #2 - Coin,Coinsanity,0x0C7598,Conveyor Belt Room,Stomp and Double Jump and Pole Vault and Pole Climb,,Double Jump and Stomp and Pole Climb,,
Airport Infiltration,Airport Infiltration - C.Belt Room - 4th Floor Belts #3 - Coin,Coinsanity,0x0C75A8,Conveyor Belt Room,Stomp and Double Jump and Pole Vault and Pole Climb,,Double Jump and Stomp and Pole Climb,,
Airport Infiltration,Airport Infiltration - C.Belt Room - 4th Floor Belts #4 - Coin,Coinsanity,0x0C75B8,Conveyor Belt Room,Stomp and Double Jump and Pole Vault and Pole Climb,,Double Jump and Stomp and Pole Climb,,
Airport Infiltration,Airport Infiltration - C.Belt Room - Top SE Corner Light - Coin,Coinsanity,0x0C75C8,Conveyor Belt Room,Stomp and Double Jump and Pole Vault and Pole Climb,,Double Jump and Stomp and Pole Climb,,
Airport Infiltration,Airport Infiltration - C.Belt Room - 5th Floor Belts #1 - Coin,Coinsanity,0x0C75D8,Conveyor Belt Room,Stomp and Double Jump and Pole Vault and Pole Climb and (Rope Sliding or Ledge Grab),,Double Jump and Stomp and Ledge Grab and Pole Climb,,
Airport Infiltration,Airport Infiltration - C.Belt Room - 5th Floor Belts #2 - Coin,Coinsanity,0x0C7608,Conveyor Belt Room,Stomp and Double Jump and Pole Vault and Pole Climb and (Rope Sliding or Ledge Grab),,Double Jump and Stomp and Ledge Grab and Pole Climb,,
Airport Infiltration,Airport Infiltration - C.Belt Room - 5th Floor Belts #3 - Coin,Coinsanity,0x0C7618,Conveyor Belt Room,Stomp and Double Jump and Pole Vault and Pole Climb and (Rope Sliding or Ledge Grab),,Double Jump and Stomp and Ledge Grab and Pole Climb,,
Airport Infiltration,Airport Infiltration - Luggage Room - Near Top of Luggage - Coin,Coinsanity,0x0C7758,Luggage Room,Stomp and Double Jump and Pole Vault and Hover Boots,,Double Jump and Stomp and Hover Boots,,
Airport Infiltration,Hamm's 50 Coins Token - Airport Infiltration,Base AP,,,Stomp and Double Jump and Pole Vault and Pole Climb,,Double Jump and Stomp,,50 Coins and Ledge Grab if Coinsanity is off
Airport Infiltration,Missing Toys Token - Airport Infiltration,Base AP,,,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,5 Missing Toys
Airport Infiltration,Race Token - Airport Infiltration,Base AP,,,Stomp and Double Jump and Pole Vault and Ledge Grab,,Double Jump and Stomp and Ledge Grab,,
Airport Infiltration,Hidden Token - Airport Infiltration,Base AP,,,Stomp and Double Jump and Pole Vault and Ledge Grab and Pole Climb and Hover Boots,,Stomp and Double Jump and Ledge Grab and Pole Climb,,
Airport Infiltration,Boss Token - Airport Infiltration,Base AP,,,Stomp and Double Jump and Pole Vault and Hover Boots,,Double Jump and Stomp and Hover Boots,,
Airport Infiltration,Passenger Tike (Near Start) - Airport Infiltration,Base AP,,,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Passenger Tike (Top of Conveyor Belts) - Airport Infiltration,Base AP,,,Stomp and Double Jump and Pole Vault and Pole Climb and (Rope Sliding or Ledge Grab),,Double Jump and Stomp and Pole Climb and Ledge Grab,,
Airport Infiltration,Passenger Tike (Near Boss Arena) - Airport Infiltration,Base AP,,,Stomp and Double Jump and Pole Vault and Pole Climb and Rope Sliding and Hover Boots,,Double Jump and Stomp and Pole Climb and Rope Sliding and Hover Boots,,
Airport Infiltration,Passenger Tike (Top of Jet) - Airport Infiltration,Base AP,,,Stomp and Double Jump and Pole Vault and Ledge Grab and Pole Climb,,Double Jump and Stomp and Ledge Grab,,
Airport Infiltration,Passenger Tike (Scaffolding) - Airport Infiltration,Base AP,,,Stomp and Double Jump and Pole Vault and Ledge Grab and Pole Climb,Stomp and Double Jump and Pole Vault and Ledge Grab,Stomp and Double Jump and Ledge Grab,,
Airport Infiltration,Missing Mouth,Base AP,,,Stomp and Double Jump and Pole Vault and Push and Ledge Grab,,Double Jump and Stomp and Ledge Grab,,
Airport Infiltration,Give Potato Head His Mouth,Base AP,,,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,Missing Mouth
Airport Infiltration,Green Laser - Airport Infiltration,Green Laser Sanity,,,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Airport Infiltration,Battery (Luggage Pile) - Airport Infiltration,Batterysanity,,,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp and Pole Climb,,
Airport Infiltration,Battery (Near Hidden Token) - Airport Infiltration,Batterysanity,,,Stomp and Double Jump and Pole Vault and Ledge Grab and Pole Climb and Hover Boots,,Stomp and Double Jump and Ledge Grab and Pole Climb,,
Airport Infiltration,Battery (Boss Arena) - Airport Infiltration,Batterysanity,,,Stomp and Double Jump and Pole Vault and Hover Boots,,Double Jump and Stomp and Hover Boots,,
Airport Infiltration,Talk to Rex - Airport Infiltration,Rexsanity,,,Stomp and Double Jump and Pole Vault,,Double Jump and Stomp,,
Tarmac Trouble,Tarmac Trouble - Zone 2 - Rex Cart - Coin,Coinsanity,0x0C7488,Zone 2,Double Jump and Ledge Grab,(always),,,
Tarmac Trouble,Tarmac Trouble - Zone 2 - Rex-less Cart - Coin,Coinsanity,0x0C7478,Zone 2,Double Jump and Ledge Grab,(always),,,
Tarmac Trouble,Tarmac Trouble - Zone 4 - At Start - Coin,Coinsanity,0x0C7698,Zone 4,,,,,
Tarmac Trouble,Tarmac Trouble - Zone 4 - Middle - Coin,Coinsanity,0x0C76A8,Zone 4,,,,,
Tarmac Trouble,Tarmac Trouble - Zone 4 - By Luggage - Coin,Coinsanity,0x0C76B8,Zone 4,,,,,
Tarmac Trouble,Tarmac Trouble - Plane Road - #1 (Zone 4) - Coin,Coinsanity,0x0C74B8,Zone 4,,,,,
Tarmac Trouble,Tarmac Trouble - Plane Road - #2 (Zone 4) - Coin,Coinsanity,0x0C74C8,Zone 4,,,,,
Tarmac Trouble,Tarmac Trouble - Plane Road - #3 (Zone 4) - Coin,Coinsanity,0x0C74D8,Zone 4,,,,,
Tarmac Trouble,Tarmac Trouble - Plane Road - #4 (Zone 5) - Coin,Coinsanity,0x0C74E8,Zone 5,,,,,
Tarmac Trouble,Tarmac Trouble - Plane Road - #5 (Zone 6) - Coin,Coinsanity,0x0C74F8,Zone 6,,,,,
Tarmac Trouble,Tarmac Trouble - Plane Road - #6 (Zone 6) - Coin,Coinsanity,0x0C7508,Zone 6,,,,,
Tarmac Trouble,Tarmac Trouble - Plane Road - #7 (Zone 6) - Coin,Coinsanity,0x0C7518,Zone 6,,,,,
Tarmac Trouble,Tarmac Trouble - Plane Road - #8 (Zone 7) - Coin,Coinsanity,0x0C7528,Zone 7,,,,,
Tarmac Trouble,Tarmac Trouble - Plane Road - #9 (Zone 8) - Coin,Coinsanity,0x0C7538,Zone 8,,,,,
Tarmac Trouble,Tarmac Trouble - Plane Road - #10 (Zone 8) - Coin,Coinsanity,0x0C7548,Zone 8,,,,,
Tarmac Trouble,Tarmac Trouble - Plane Road - #11 (Zone 8) - Coin,Coinsanity,0x0C7558,Zone 8,,,,,
Tarmac Trouble,Tarmac Trouble - Plane Road - #12 (Zone 1) - Coin,Coinsanity,0x0C7568,Zone 1,,,,,
Tarmac Trouble,Tarmac Trouble - Plane Road - #13 (Zone 2) - Coin,Coinsanity,0x0C7578,Zone 2,,,,,
Tarmac Trouble,Tarmac Trouble - Plane Road - #14 (Zone 2) - Coin,Coinsanity,0x0C7588,Zone 2,,,,,
Tarmac Trouble,Tarmac Trouble - Plane Road - #15 (Zone 3) - Coin,Coinsanity,0x0C7498,Zone 3,,,,,
Tarmac Trouble,Tarmac Trouble - Plane Road - #16 (Zone 3) - Coin,Coinsanity,0x0C74A8,Zone 3,,,,,
Tarmac Trouble,Tarmac Trouble - Slime Maze - #1 - Coin,Coinsanity,0x0C7768,Center,,,,,
Tarmac Trouble,Tarmac Trouble - Slime Maze - #2 - Coin,Coinsanity,0x0C7778,Center,,,,,
Tarmac Trouble,Tarmac Trouble - Slime Maze - #3 - Coin,Coinsanity,0x0C7788,Center,,,,,
Tarmac Trouble,Tarmac Trouble - Zone 3 - Near Slime - Coin,Coinsanity,0x0C7688,Zone 3,,,,,
Tarmac Trouble,Tarmac Trouble - Zone 3 - Near Tikes - Coin,Coinsanity,0x0C7678,Zone 3,,,,,
Tarmac Trouble,Tarmac Trouble - Zone 3 - Near Zone 2 - Coin,Coinsanity,0x0C7668,Zone 3,,,,,
Tarmac Trouble,Tarmac Trouble - Zone 5 - Near Zone 4 - Coin,Coinsanity,0x0C76C8,Zone 5,,,,,
Tarmac Trouble,Tarmac Trouble - Zone 5 - Near Hamm - Coin,Coinsanity,0x0C76D8,Zone 5,,,,,
Tarmac Trouble,Tarmac Trouble - Zone 5 - Near Zone 6 - Coin,Coinsanity,0x0C76E8,Zone 5,,,,,
Tarmac Trouble,Tarmac Trouble - Zone 6 - Near Slime - Coin,Coinsanity,0x0C76F8,Zone 6,,,,,
Tarmac Trouble,Tarmac Trouble - Zone 6 - Middle - Coin,Coinsanity,0x0C7708,Zone 6,,,,,
Tarmac Trouble,Tarmac Trouble - Zone 6 - Behind to Conveyor Belt - Coin,Coinsanity,0x0C7718,Zone 6,,,,,
Tarmac Trouble,Tarmac Trouble - Zone 7 - Ground Near Zone 6 - Coin,Coinsanity,0x0C7728,Zone 7,,,,,
Tarmac Trouble,Tarmac Trouble - Zone 7 - Ground Near Zone 8 - Coin,Coinsanity,0x0C7738,Zone 7,,,,,
Tarmac Trouble,Tarmac Trouble - Zone 8 - Middle - Coin,Coinsanity,0x0C7748,Zone 8,,,,,
Tarmac Trouble,Tarmac Trouble - Zone 8 - Near Zone 1 - Coin,Coinsanity,0x0C7758,Zone 8,,,,,
Tarmac Trouble,Tarmac Trouble - Zone 4 - Gunman #1 - Coin,Coinsanity,0x0C2F1A,Zone 4,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 4 - Gunman #2 - Coin,Coinsanity,0x0C2FB2,Zone 4,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 5 - Vulture #1 - Coin,Coinsanity,0x0C304A,Zone 5,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 4 - Vulture - Coin,Coinsanity,0x0C3CC2,Zone 4,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 4 - Snake - Coin,Coinsanity,0x0C42B2,Zone 4,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 5 - Gunman #1 - Coin,Coinsanity,0x0C4052,Zone 5,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 5 - Gunman #2 - Coin,Coinsanity,0x0C30E2,Zone 5,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 6 - Snake #1 - Coin,Coinsanity,0x0C421A,Zone 6,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 6 - Snake #2 - Coin,Coinsanity,0x0C3342,Zone 6,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 6 - Snake #3 - Coin,Coinsanity,0x0C32AA,Zone 6,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 6 - Vulture #1 - Coin,Coinsanity,0x0C317A,Zone 6,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 6 - Vulture #2 - Coin,Coinsanity,0x0C3212,Zone 6,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 6 - Vulture #3 - Coin,Coinsanity,0x0C3DF2,Zone 6,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 6 - Snake #4 - Coin,Coinsanity,0x0C4182,Zone 6,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 6 - Gunman - Coin,Coinsanity,0x0C33DA,Zone 6,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 7 - Gunman - Coin,Coinsanity,0x0C3FBA,Zone 7,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 7 - Vulture - Coin,Coinsanity,0x0C3472,Zone 7,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 8 - Gunman #1 - Coin,Coinsanity,0x0C350A,Zone 8,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 8 - Gunman #2 - Coin,Coinsanity,0x0C35A2,Zone 8,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 8 - Gunman #3 - Coin,Coinsanity,0x0C3802,Zone 8,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 8 - Vulture #1 - Coin,Coinsanity,0x0C36D2,Zone 8,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 8 - Vulture #2 - Coin,Coinsanity,0x0C3D5A,Zone 8,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 8 - Snake #1 - Coin,Coinsanity,0x0C4512,Zone 8,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 8 - Snake #2 - Coin,Coinsanity,0x0C447A,Zone 8,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 8 - Snake #3 - Coin,Coinsanity,0x0C363A,Zone 8,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 1 - Vulture - Coin,Coinsanity,0x0C376A,Zone 1,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 1 - Gunman #1 - Coin,Coinsanity,0x0C389A,Zone 1,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 1 - Gunman #2 - Coin,Coinsanity,0x0C40EA,Zone 1,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 2 - Vulture #1 - Coin,Coinsanity,0x0C3932,Zone 2,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 2 - Vulture #2 - Coin,Coinsanity,0x0C39CA,Zone 2,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 2 - Vulture #3 - Coin,Coinsanity,0x0C3E8A,Zone 2,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 2 - Snake #1 - Coin,Coinsanity,0x0C3A62,Zone 2,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 2 - Snake #2 - Coin,Coinsanity,0x0C3AFA,Zone 2,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 2 - Snake #3 - Coin,Coinsanity,0x0C43E2,Zone 2,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 3 - Snake - Coin,Coinsanity,0x0C434A,Zone 3,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 3 - Vulture #1 - Coin,Coinsanity,0x0C3C2A,Zone 3,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 3 - Vulture #2 - Coin,Coinsanity,0x0C3B92,Zone 3,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 3 - Gunman - Coin,Coinsanity,0x0C3F22,Zone 3,Laser or Spin or Stomp,,,,
Tarmac Trouble,Tarmac Trouble - Zone 7 - Near Satellite Dish - Coin,Coinsanity,0x0C75C8,Zone 7,Pole Climb and Double Jump,,,,
Tarmac Trouble,Tarmac Trouble - Zone 7 - Boss Arena #1 - Coin,Coinsanity,0x0C75D8,Zone 7,Pole Climb and Double Jump,,,,
Tarmac Trouble,Tarmac Trouble - Zone 7 - Boss Arena #2 - Coin,Coinsanity,0x0C75E8,Zone 7,Pole Climb and Double Jump,,,,
Tarmac Trouble,Tarmac Trouble - Zone 7 - Boss Arena #3 - Coin,Coinsanity,0x0C75F8,Zone 7,Pole Climb and Double Jump,,,,
Tarmac Trouble,Tarmac Trouble - Zone 7 - Boss Arena #4 - Coin,Coinsanity,0x0C7608,Zone 7,Pole Climb and Double Jump,,,,
Tarmac Trouble,Tarmac Trouble - Zone 1 - Step to Helipad - Coin,Coinsanity,0x0C7598,Zone 1,Pole Climb and Double Jump and (Rope Sliding or Ledge Grab),,,,
Tarmac Trouble,Tarmac Trouble - Zone 1 - Helipad #1 - Coin,Coinsanity,0x0C75A8,Zone 1,Pole Climb and Double Jump and Ledge Grab,,,,
Tarmac Trouble,Tarmac Trouble - Zone 1 - Helipad #2 - Coin,Coinsanity,0x0C75B8,Zone 1,Pole Climb and Double Jump and Ledge Grab,,,,
Tarmac Trouble,Tarmac Trouble - Zone 1 - Helipad #3 - Coin,Coinsanity,0x0C7658,Zone 1,Pole Climb and Double Jump and Ledge Grab,,,,
Tarmac Trouble,Tarmac Trouble - Zone 1 - Helipad #4 - Coin,Coinsanity,0x0C7618,Zone 1,Pole Climb and Double Jump and Ledge Grab,,,,
